time,od,row,column
12.8333333333333,0.387801228162869,C,1
13,0.389752414583848,C,1
13.1666666666667,0.398059348710101,C,1
13.3333333333333,0.404022513310475,C,1
13.5,0.405521628397789,C,1
13.6666666666667,0.40167381080209,C,1
13.8333333333333,0.403525586012502,C,1
14,0.40064706869366,C,1
14.1666666666667,0.409272441313298,C,1
14.3333333333333,0.409263690200708,C,1
14.5,0.414247463030299,C,1
14.6666666666667,0.410401498751631,C,1
14.8333333333333,0.412842919418733,C,1
15,0.410285416008821,C,1
15.1666666666667,0.413927050288301,C,1
15.3333333333333,0.41504993087702,C,1
15.5,0.414158130042268,C,1
15.6666666666667,0.410614976367219,C,1
15.8333333333333,0.415215199644665,C,1
16,0.414379681933669,C,1
16.1666666666667,0.416719626840223,C,1
16.3333333333333,0.416738974799183,C,1
16.5,0.412879509857329,C,1
16.6666666666667,0.411718708609187,C,1
16.8333333333333,0.412268423521396,C,1
17,0.409465258749609,C,1
17.1666666666667,0.413620782386871,C,1
17.3333333333333,0.418861692503398,C,1
17.5,0.413125899302148,C,1
17.6666666666667,0.414017256808617,C,1
17.8333333333333,0.415456346427658,C,1
18,0.411193641497882,C,1
18.1666666666667,0.410307428368647,C,1
18.3333333333333,0.408333042554989,C,1
18.5,0.416322681855343,C,1
18.6666666666667,0.415808526100643,C,1
18.8333333333333,0.41301472780749,C,1
19,0.412411513312891,C,1
19.1666666666667,0.411057306977241,C,1
19.3333333333333,0.414535424162266,C,1
19.5,0.412325633603439,C,1
19.6666666666667,0.413336723064265,C,1
19.8333333333333,0.416195862651401,C,1
20,0.412845216479882,C,1
20.1666666666667,0.414423700130559,C,1
20.3333333333333,0.410813513090955,C,1
20.5,0.41600013898136,C,1
20.6666666666667,0.417191401646764,C,1
20.8333333333333,0.414246146106236,C,1
21,0.419611497917445,C,1
21.1666666666667,0.410561574782944,C,1
21.3333333333333,0.411672197560368,C,1
21.5,0.416735056446149,C,1
21.6666666666667,0.416213962825504,C,1
21.8333333333333,0.416295263523641,C,1
22,0.414895815652989,C,1
22.1666666666667,0.408756398043875,C,1
22.3333333333333,0.418015921431963,C,1
22.5,0.418778745221378,C,1
22.6666666666667,0.41029469701794,C,1
22.8333333333333,0.410354005422654,C,1
23,0.415794419997063,C,1
23.1666666666667,0.408439540886493,C,1
23.3333333333333,0.417378823111325,C,1
23.5,0.414959676245716,C,1
23.6666666666667,0.410170296669449,C,1
23.8333333333333,0.414884420156443,C,1
24,0.412755488314878,C,1
0,0.0559716554453209,D,1
0.166666666666667,0.0535397846664488,D,1
0.333333333333333,0.0490217633936086,D,1
0.5,0.0455630019206476,D,1
0.666666666666667,0.0515391673251585,D,1
0.833333333333333,0.0487991118349568,D,1
1,0.0525684491264876,D,1
1.16666666666667,0.0451704479202698,D,1
1.33333333333333,0.041750226266183,D,1
1.5,0.0474940872955266,D,1
1.66666666666667,0.0468761285943758,D,1
1.83333333333333,0.0531075122963926,D,1
2,0.0528578952894612,D,1
2.16666666666667,0.0510222606484733,D,1
2.33333333333333,0.0504519895164931,D,1
2.5,0.0473002645251786,D,1
2.66666666666667,0.0527779812974448,D,1
2.83333333333333,0.048830383609291,D,1
3,0.0564652115861735,D,1
3.16666666666667,0.0482372283684375,D,1
3.33333333333333,0.0503360593545722,D,1
3.5,0.049977504727496,D,1
3.66666666666667,0.0521452514992826,D,1
3.83333333333333,0.051841123056774,D,1
4,0.0520031695695403,D,1
4.16666666666667,0.0524547336227364,D,1
4.33333333333333,0.0523665172406282,D,1
4.5,0.0546391332111842,D,1
4.66666666666667,0.0542640320777886,D,1
4.83333333333333,0.0450771707241178,D,1
5,0.0508539534930172,D,1
5.16666666666667,0.0574005963197705,D,1
5.33333333333333,0.0512250139310251,D,1
5.5,0.0539743054684193,D,1
5.66666666666667,0.0558071074635495,D,1
5.83333333333333,0.0497224063686555,D,1
6,0.0578641709814627,D,1
6.16666666666667,0.0568019359088876,D,1
6.33333333333333,0.0588850776187308,D,1
6.5,0.0631967132120354,D,1
6.66666666666667,0.0613169586113991,D,1
6.83333333333333,0.0685825990937647,D,1
7,0.0702014357286976,D,1
7.16666666666667,0.0692627156150587,D,1
7.33333333333333,0.0792017136739922,D,1
7.5,0.0833758785803063,D,1
7.66666666666667,0.0933217809880657,D,1
7.83333333333333,0.0977329326727298,D,1
8,0.101268903223019,D,1
8.16666666666667,0.10788867624358,D,1
8.33333333333333,0.120764127633197,D,1
8.5,0.12384550598057,D,1
8.66666666666667,0.142810711719786,D,1
8.83333333333333,0.1545444086791,D,1
9,0.174069161289934,D,1
9.16666666666667,0.183222695003553,D,1
9.33333333333333,0.197377910373553,D,1
9.5,0.217056232608863,D,1
9.66666666666667,0.233459455123814,D,1
9.83333333333333,0.255151375593533,D,1
10,0.270934745633353,D,1
10.1666666666667,0.274662072178833,D,1
10.3333333333333,0.292781526083731,D,1
10.5,0.317071818804786,D,1
10.6666666666667,0.324420780358351,D,1
10.8333333333333,0.336101792562159,D,1
11,0.35006483817103,D,1
11.1666666666667,0.363510974369616,D,1
11.3333333333333,0.373036191242977,D,1
11.5,0.380995950002881,D,1
11.6666666666667,0.384031155427362,D,1
11.8333333333333,0.388288706432773,D,1
12,0.39381809185514,D,1
12.1666666666667,0.400462501079443,D,1
12.3333333333333,0.405952601917417,D,1
12.5,0.410023967982198,D,1
12.6666666666667,0.403070877754285,D,1
12.8333333333333,0.416590774614673,D,1
13,0.416185636468873,D,1
13.1666666666667,0.414927743410888,D,1
13.3333333333333,0.417453981735398,D,1
13.5,0.417522827882214,D,1
13.6666666666667,0.42046724912689,D,1
13.8333333333333,0.417132476428276,D,1
14,0.418644458094894,D,1
14.1666666666667,0.415805367245942,D,1
14.3333333333333,0.425690620573781,D,1
14.5,0.420765332904995,D,1
14.6666666666667,0.420643186360247,D,1
14.8333333333333,0.422146333877995,D,1
15,0.421664699721255,D,1
15.1666666666667,0.427576344588878,D,1
15.3333333333333,0.423788092359158,D,1
15.5,0.422142768214497,D,1
15.6666666666667,0.421539554265044,D,1
15.8333333333333,0.424707817497116,D,1
16,0.424520184987863,D,1
16.1666666666667,0.421610821779962,D,1
16.3333333333333,0.422595131834295,D,1
16.5,0.422884388349065,D,1
16.6666666666667,0.421455799402655,D,1
16.8333333333333,0.428620474127026,D,1
17,0.426911155226733,D,1
17.1666666666667,0.420587786285978,D,1
17.3333333333333,0.420521799144613,D,1
17.5,0.424085836160405,D,1
17.6666666666667,0.417185401853725,D,1
17.8333333333333,0.420758309058012,D,1
18,0.423344413846437,D,1
18.1666666666667,0.424317978009499,D,1
18.3333333333333,0.424595304258305,D,1
18.5,0.415739284255858,D,1
18.6666666666667,0.426810552065161,D,1
18.8333333333333,0.422515034318979,D,1
19,0.426101298913414,D,1
19.1666666666667,0.422873792032312,D,1
19.3333333333333,0.423208739864366,D,1
19.5,0.421189266979986,D,1
19.6666666666667,0.428243927955203,D,1
19.8333333333333,0.421983986246713,D,1
20,0.424725119253391,D,1
20.1666666666667,0.42165888024759,D,1
20.3333333333333,0.42229004063073,D,1
20.5,0.422899007561836,D,1
20.6666666666667,0.424411000689687,D,1
20.8333333333333,0.42597363809034,D,1
21,0.424029067116334,D,1
21.1666666666667,0.42450009876194,D,1
21.3333333333333,0.423987982166433,D,1
21.5,0.419568613567274,D,1
21.6666666666667,0.422379268001049,D,1
21.8333333333333,0.425199310542625,D,1
22,0.421409749498093,D,1
22.1666666666667,0.428004771993856,D,1
22.3333333333333,0.422959090726852,D,1
22.5,0.417452156106536,D,1
22.6666666666667,0.424724893334295,D,1
22.8333333333333,0.422027941815669,D,1
23,0.418269725769133,D,1
23.1666666666667,0.421065926670189,D,1
23.3333333333333,0.416973930020589,D,1
23.5,0.427905915183487,D,1
23.6666666666667,0.417382135229404,D,1
23.8333333333333,0.429253135185477,D,1
24,0.418325300566502,D,1
0,0.0555779243357035,E,1
0.166666666666667,0.0498354976158916,E,1
0.333333333333333,0.0547812061357629,E,1
0.5,0.0461266510471896,E,1
0.666666666666667,0.0528446075347932,E,1
0.833333333333333,0.0466157312404553,E,1
1,0.0450770457791332,E,1
1.16666666666667,0.0496253688512242,E,1
1.33333333333333,0.0471546850057055,E,1
1.5,0.0505342219795177,E,1
1.66666666666667,0.0481057041871274,E,1
1.83333333333333,0.053286912026068,E,1
2,0.0482990820234127,E,1
2.16666666666667,0.0515374689526004,E,1
2.33333333333333,0.0507173894798747,E,1
2.5,0.0537243781086951,E,1
2.66666666666667,0.0526439287949942,E,1
2.83333333333333,0.0545267108203438,E,1
3,0.0469636935298185,E,1
3.16666666666667,0.0469426914916106,E,1
3.33333333333333,0.0513064306338485,E,1
3.5,0.053796797725022,E,1
3.66666666666667,0.0515291683431169,E,1
3.83333333333333,0.0510142271655774,E,1
4,0.04797554100121,E,1
4.16666666666667,0.0588931512062042,E,1
4.33333333333333,0.0541928452711006,E,1
4.5,0.048522210041825,E,1
4.66666666666667,0.0538200066882787,E,1
4.83333333333333,0.0529598965630831,E,1
5,0.0520329805242098,E,1
5.16666666666667,0.0507777282673386,E,1
5.33333333333333,0.056247938994121,E,1
5.5,0.0574725281476448,E,1
5.66666666666667,0.0611449774476957,E,1
5.83333333333333,0.0603625957273145,E,1
6,0.0624372466092113,E,1
6.16666666666667,0.0691649439343742,E,1
6.33333333333333,0.075648060898682,E,1
6.5,0.0812051366737532,E,1
6.66666666666667,0.0832817972562238,E,1
6.83333333333333,0.0949728908679128,E,1
7,0.10139186529502,E,1
7.16666666666667,0.115898224662358,E,1
7.33333333333333,0.116469219535515,E,1
7.5,0.131760361489042,E,1
7.66666666666667,0.151001371964539,E,1
7.83333333333333,0.166852502293245,E,1
8,0.18173030028083,E,1
8.16666666666667,0.195477224955796,E,1
8.33333333333333,0.215978675068487,E,1
8.5,0.237858529891822,E,1
8.66666666666667,0.250470534549104,E,1
8.83333333333333,0.270940600394028,E,1
9,0.28705857129255,E,1
9.16666666666667,0.302764754954727,E,1
9.33333333333333,0.317607754008718,E,1
9.5,0.336601177424638,E,1
9.66666666666667,0.347850846369868,E,1
9.83333333333333,0.355779104468467,E,1
10,0.363989004540953,E,1
10.1666666666667,0.372811179088326,E,1
10.3333333333333,0.383543184490997,E,1
10.5,0.390699668377784,E,1
10.6666666666667,0.394943606765326,E,1
10.8333333333333,0.396293036101152,E,1
11,0.40477340181914,E,1
11.1666666666667,0.398975401649648,E,1
11.3333333333333,0.405427856854565,E,1
11.5,0.407063941313779,E,1
11.6666666666667,0.410286880922517,E,1
11.8333333333333,0.408892253092376,E,1
12,0.414579257578206,E,1
12.1666666666667,0.41286452814273,E,1
12.3333333333333,0.411330156825317,E,1
12.5,0.413905975314798,E,1
12.6666666666667,0.414559382829336,E,1
12.8333333333333,0.416160613108647,E,1
13,0.4173631058769,E,1
13.1666666666667,0.417046311406034,E,1
13.3333333333333,0.413391302865118,E,1
13.5,0.418898232609884,E,1
13.6666666666667,0.420517191188681,E,1
13.8333333333333,0.413968793746306,E,1
14,0.41267506719691,E,1
14.1666666666667,0.41080226072789,E,1
14.3333333333333,0.410671162562795,E,1
14.5,0.415031610697745,E,1
14.6666666666667,0.417335844559827,E,1
14.8333333333333,0.412491808172228,E,1
15,0.410982750047507,E,1
15.1666666666667,0.414563609091946,E,1
15.3333333333333,0.413872775504871,E,1
15.5,0.419388482852301,E,1
15.6666666666667,0.408715557642113,E,1
15.8333333333333,0.414592227077692,E,1
16,0.41236824048575,E,1
16.1666666666667,0.416930773788908,E,1
16.3333333333333,0.419239741900807,E,1
16.5,0.41961057270293,E,1
16.6666666666667,0.416099567351038,E,1
16.8333333333333,0.416356320549618,E,1
17,0.412301327629334,E,1
17.1666666666667,0.411158306563338,E,1
17.3333333333333,0.412096403864546,E,1
17.5,0.4137619269993,E,1
17.6666666666667,0.413692319121873,E,1
17.8333333333333,0.412541872519406,E,1
18,0.409022603502332,E,1
18.1666666666667,0.415903596218258,E,1
18.3333333333333,0.411429190743254,E,1
18.5,0.419102437079384,E,1
18.6666666666667,0.414365644952163,E,1
18.8333333333333,0.410143930452865,E,1
19,0.412283802461381,E,1
19.1666666666667,0.419185469608125,E,1
19.3333333333333,0.411015857768967,E,1
19.5,0.419758995282448,E,1
19.6666666666667,0.419821705501312,E,1
19.8333333333333,0.407474580903462,E,1
20,0.412702852551298,E,1
20.1666666666667,0.413771489553453,E,1
20.3333333333333,0.408845511546929,E,1
20.5,0.413780279783721,E,1
20.6666666666667,0.409899422598683,E,1
20.8333333333333,0.416595052199627,E,1
21,0.417648747901954,E,1
21.1666666666667,0.417254837328558,E,1
21.3333333333333,0.413255288555023,E,1
21.5,0.415423608247102,E,1
21.6666666666667,0.420118753312063,E,1
21.8333333333333,0.418819552776875,E,1
22,0.412656097666902,E,1
22.1666666666667,0.414186600297433,E,1
22.3333333333333,0.410043651039674,E,1
22.5,0.416434353178877,E,1
22.6666666666667,0.418260340130739,E,1
22.8333333333333,0.415633540606483,E,1
23,0.41435914058388,E,1
23.1666666666667,0.41500352018281,E,1
23.3333333333333,0.41365318934642,E,1
23.5,0.411680539169594,E,1
23.6666666666667,0.416831919706464,E,1
23.8333333333333,0.413848005562453,E,1
24,0.412957460340868,E,1
0,0.0482402922603259,F,1
0.166666666666667,0.054518844112932,F,1
0.333333333333333,0.0508200342212343,F,1
0.5,0.0552204490965928,F,1
0.666666666666667,0.0529911710206378,F,1
0.833333333333333,0.0467417843710661,F,1
1,0.0504814632373307,F,1
1.16666666666667,0.0512137140166311,F,1
1.33333333333333,0.0530060466514895,F,1
1.5,0.0550317749058257,F,1
1.66666666666667,0.0508205539522689,F,1
1.83333333333333,0.0448414298995388,F,1
2,0.0451133090126794,F,1
2.16666666666667,0.0530944316814585,F,1
2.33333333333333,0.0543342375125265,F,1
2.5,0.0471807648187314,F,1
2.66666666666667,0.0538085464000389,F,1
2.83333333333333,0.0479104621489989,F,1
3,0.0441640811877725,F,1
3.16666666666667,0.0477015916909434,F,1
3.33333333333333,0.0535241956885906,F,1
3.5,0.0496658220568582,F,1
3.66666666666667,0.0493198951308355,F,1
3.83333333333333,0.045234753686782,F,1
4,0.0501296340103623,F,1
4.16666666666667,0.0543757029078272,F,1
